bib,age,5k_minutes,gender_F,gender_M,finish_minutes,avg_pace_to_5k
17032,40,25.12,1,0,205.67,11.94
16289,43,23.7,1,0,205.67,12.66
14535,52,22.15,0,1,205.67,13.54
16554,66,23.05,0,1,205.67,13.02
8430,43,22.4,0,1,205.67,13.39
15278,52,23.2,0,1,205.68,12.93
8254,58,22.15,0,1,205.68,13.54
3235,40,21.67,0,1,205.7,13.84
8719,58,23.25,0,1,205.72,12.9
12487,54,23.03,0,1,205.72,13.03
18224,38,24.65,1,0,205.72,12.17
8685,44,23.1,0,1,205.72,12.99
18546,51,22.88,1,0,205.72,13.11
13150,34,24.32,1,0,205.72,12.34
17125,56,25.03,0,1,205.72,11.99
19579,46,23.78,1,0,205.72,12.62
10094,48,25.28,0,1,205.72,11.87
17578,31,24.62,1,0,205.73,12.19
8513,35,24.23,1,0,205.73,12.38
27823,50,23.55,0,1,205.75,12.74
8879,42,24.33,0,1,205.75,12.33
16780,51,25.08,1,0,205.75,11.96
13562,48,24.15,1,0,205.75,12.42
26707,29,24.13,0,1,205.75,12.43
16634,29,24.08,1,0,205.75,12.46
14438,54,24.05,0,1,205.77,12.47
15316,52,23.73,0,1,205.77,12.64
8873,43,23.93,0,1,205.77,12.54
12660,54,23.53,0,1,205.78,12.75
15498,51,24.58,1,0,205.78,12.21
15453,51,23.5,0,1,205.78,12.77
14151,40,23.87,1,0,205.78,12.57
13395,48,23.23,0,1,205.78,12.91
8925,50,24.48,0,1,205.78,12.25
19393,57,25.68,1,0,205.78,11.68
20015,64,24.5,1,0,205.78,12.24
11183,46,23.87,0,1,205.78,12.57
12260,46,24.7,0,1,205.8,12.15
9895,23,23.4,1,0,205.8,12.82
13982,40,23.47,1,0,205.8,12.78
11625,53,23.33,0,1,205.82,12.86
15584,42,23.77,1,0,205.82,12.62
3095,33,21.38,0,1,205.82,14.03
19044,42,25.78,1,0,205.83,11.64
9300,42,23.15,0,1,205.83,12.96
15063,28,25.23,1,0,205.83,11.89
14065,25,23.12,1,0,205.85,12.98
17057,37,24.58,1,0,205.85,12.21
10612,49,23.98,0,1,205.85,12.51
14285,55,24.02,0,1,205.85,12.49
8721,41,23.0,0,1,205.85,13.04
17221,45,24.83,1,0,205.85,12.08
30845,47,23.8,1,0,205.87,12.61
14807,53,24.17,0,1,205.87,12.41
12702,45,24.02,1,0,205.87,12.49
2990,57,20.67,0,1,205.87,14.51
11858,38,24.18,1,0,205.87,12.41
13881,26,24.75,1,0,205.87,12.12
14928,51,23.63,1,0,205.88,12.7
10924,54,23.45,0,1,205.88,12.79
12257,51,23.77,0,1,205.9,12.62
9986,49,22.72,0,1,205.9,13.2
15491,52,25.2,0,1,205.9,11.9
27778,28,23.53,1,0,205.9,12.75
11569,45,22.88,0,1,205.92,13.11
20416,67,25.02,0,1,205.92,11.99
17821,47,24.07,1,0,205.92,12.46
20224,43,24.65,1,0,205.92,12.17
7398,40,22.65,0,1,205.92,13.25
12398,35,23.48,1,0,205.92,12.78
3990,38,23.45,0,1,205.92,12.79
8696,38,22.45,0,1,205.92,13.36
19700,43,24.6,1,0,205.93,12.2
17245,43,24.92,1,0,205.93,12.04
12522,56,23.18,0,1,205.93,12.94
12963,44,23.63,1,0,205.93,12.7
1379,50,24.62,0,1,205.93,12.19
12843,36,23.1,1,0,205.95,12.99
10879,47,23.48,0,1,205.95,12.78
10376,34,23.65,1,0,205.95,12.68
12857,46,24.22,0,1,205.95,12.39
8561,54,23.08,0,1,205.95,13.0
6434,29,22.53,0,1,205.95,13.32
14830,44,23.83,1,0,205.95,12.59
14633,55,24.42,0,1,205.95,12.29
14019,35,23.62,1,0,205.97,12.7
27411,37,24.97,0,1,205.97,12.01
21003,45,24.2,1,0,205.97,12.4
13622,50,23.8,0,1,205.97,12.61
18594,65,24.28,1,0,205.97,12.36
14660,50,23.32,0,1,205.98,12.86
14941,53,23.7,0,1,205.98,12.66
13187,46,23.6,0,1,206.0,12.71
15230,30,24.12,1,0,206.0,12.44
16444,57,24.23,1,0,206.02,12.38
12709,63,22.95,1,0,206.02,13.07
12521,35,23.72,1,0,206.02,12.65
10002,47,24.23,1,0,206.02,12.38
16110,34,24.25,1,0,206.02,12.37
14558,61,23.93,0,1,206.02,12.54
13581,51,25.2,0,1,206.02,11.9
12573,54,24.35,0,1,206.03,12.32
11845,42,24.13,1,0,206.03,12.43
8804,33,22.13,1,0,206.03,13.56
11536,54,22.18,0,1,206.03,13.53
16410,49,23.73,1,0,206.03,12.64
16421,30,22.33,1,0,206.03,13.43
6436,55,21.82,0,1,206.03,13.75
15282,58,24.03,0,1,206.05,12.48
17090,42,22.82,1,0,206.05,13.15
13415,45,23.6,0,1,206.05,12.71
10945,31,24.38,1,0,206.05,12.31
16536,41,24.92,1,0,206.05,12.04
13742,55,24.7,0,1,206.05,12.15
16765,44,24.12,1,0,206.07,12.44
10326,41,22.98,1,0,206.07,13.05
17333,42,25.52,1,0,206.07,11.76
17742,37,23.8,1,0,206.07,12.61
16032,34,23.4,1,0,206.07,12.82
8670,41,22.75,0,1,206.08,13.19
25417,41,25.57,0,1,206.08,11.73
17224,43,25.93,1,0,206.08,11.57
5738,33,24.57,0,1,206.08,12.21
14337,54,24.42,0,1,206.08,12.29
2938,34,21.37,0,1,206.08,14.04
19590,43,23.98,1,0,206.08,12.51
17114,37,24.0,1,0,206.08,12.5
13084,40,23.93,1,0,206.1,12.54
12932,36,24.47,1,0,206.1,12.26
18364,38,24.0,1,0,206.1,12.5
16612,36,23.8,1,0,206.1,12.61
12934,47,23.38,0,1,206.12,12.83
19169,40,24.95,1,0,206.12,12.02
6986,37,22.48,0,1,206.12,13.35
15480,40,24.07,1,0,206.12,12.46
18335,48,25.37,1,0,206.12,11.82
11743,52,24.47,0,1,206.13,12.26
17975,57,23.45,0,1,206.13,12.79
14814,38,24.28,1,0,206.13,12.36
31775,24,25.73,1,0,206.13,11.66
16244,25,24.5,1,0,206.13,12.24
17381,31,24.3,1,0,206.15,12.35
13103,54,23.9,0,1,206.15,12.55
16071,59,23.27,0,1,206.15,12.89
17678,47,24.83,1,0,206.15,12.08
17523,33,23.97,1,0,206.17,12.52
14232,51,23.83,0,1,206.17,12.59
3812,26,25.83,0,1,206.17,11.61
18572,65,24.05,0,1,206.18,12.47
16446,23,24.6,1,0,206.18,12.2
18974,57,24.3,0,1,206.18,12.35
6034,27,23.0,0,1,206.18,13.04
12882,54,24.15,0,1,206.18,12.42
16128,36,24.28,1,0,206.2,12.36
15160,27,24.18,1,0,206.2,12.41
12153,47,24.18,0,1,206.2,12.41
14586,53,24.15,0,1,206.2,12.42
11836,48,23.45,0,1,206.22,12.79
12222,27,23.67,1,0,206.22,12.67
11385,56,23.13,0,1,206.22,12.97
17178,25,24.6,1,0,206.22,12.2
14001,29,24.95,1,0,206.23,12.02
2468,26,24.85,0,1,206.23,12.07
4627,38,22.57,0,1,206.23,13.29
18710,46,25.95,1,0,206.23,11.56
13924,51,24.5,0,1,206.23,12.24
9616,43,23.98,0,1,206.25,12.51
11925,48,24.02,0,1,206.25,12.49
7721,65,24.53,0,1,206.25,12.23
18173,39,24.67,1,0,206.27,12.16
18428,58,25.15,0,1,206.27,11.93
13279,50,24.3,0,1,206.27,12.35
15395,55,24.18,1,0,206.28,12.41
13631,28,22.52,1,0,206.28,13.32
10058,49,23.42,0,1,206.32,12.81
17601,33,24.82,1,0,206.32,12.09
12635,55,24.78,0,1,206.33,12.11
8305,40,23.97,0,1,206.33,12.52
8168,36,21.55,0,1,206.33,13.92
12925,53,24.07,0,1,206.33,12.46
12470,47,24.73,0,1,206.33,12.13
5214,27,21.47,0,1,206.33,13.97
11644,55,23.83,0,1,206.33,12.59
9615,44,24.03,0,1,206.35,12.48
15136,50,23.33,0,1,206.35,12.86
13177,48,24.85,0,1,206.35,12.07
12365,50,24.4,0,1,206.35,12.3
11143,47,23.57,0,1,206.35,12.73
11312,46,23.25,0,1,206.35,12.9
11397,51,23.9,0,1,206.35,12.55
8822,42,21.78,0,1,206.35,13.77
14325,45,24.2,1,0,206.35,12.4
12353,39,24.4,1,0,206.35,12.3
15182,43,23.42,1,0,206.37,12.81
9320,38,22.68,1,0,206.37,13.23
12858,37,24.23,1,0,206.37,12.38
31853,32,24.33,0,1,206.37,12.33
20234,46,25.97,1,0,206.37,11.55
12534,45,24.23,1,0,206.37,12.38
7706,45,23.4,1,0,206.37,12.82
14364,36,24.25,1,0,206.37,12.37
15524,36,24.38,1,0,206.38,12.31
16518,34,24.55,1,0,206.38,12.22
18409,50,24.28,1,0,206.38,12.36
18638,57,25.08,1,0,206.38,11.96
13254,52,22.1,0,1,206.38,13.57
7486,38,22.17,0,1,206.38,13.53
12557,48,24.0,0,1,206.4,12.5
16413,36,23.42,1,0,206.4,12.81
16339,42,23.92,1,0,206.4,12.54
4972,27,22.02,0,1,206.4,13.62
17938,40,23.9,1,0,206.4,12.55
10842,34,23.7,1,0,206.4,12.66
11015,45,23.05,0,1,206.4,13.02
12894,42,22.97,1,0,206.42,13.06
16181,38,22.82,1,0,206.42,13.15
14792,39,23.32,1,0,206.42,12.86
3002,28,19.63,0,1,206.42,15.28
14652,35,24.8,1,0,206.42,12.1
17279,40,25.23,1,0,206.43,11.89
16730,42,22.88,1,0,206.43,13.11
12936,41,23.92,1,0,206.43,12.54
16815,40,23.72,1,0,206.43,12.65
14725,54,25.65,0,1,206.45,11.7
12761,57,24.15,0,1,206.45,12.42
13091,61,24.55,0,1,206.45,12.22
16646,38,25.02,1,0,206.45,11.99
18650,48,23.95,1,0,206.45,12.53
13790,35,24.15,1,0,206.45,12.42
13920,26,23.87,1,0,206.45,12.57
14564,49,24.23,1,0,206.47,12.38
14464,51,22.63,0,1,206.47,13.26
10701,45,22.82,0,1,206.47,13.15
10671,51,22.55,0,1,206.47,13.3
10791,49,24.15,0,1,206.47,12.42
13431,51,24.17,0,1,206.47,12.41
14496,46,24.12,1,0,206.48,12.44
16005,24,23.65,1,0,206.48,12.68
16018,57,24.05,0,1,206.48,12.47
19370,44,24.77,1,0,206.5,12.11
14504,41,24.85,1,0,206.5,12.07
16724,56,24.35,0,1,206.5,12.32
12337,40,24.67,1,0,206.52,12.16
18042,51,25.02,1,0,206.52,11.99
5423,28,21.82,0,1,206.52,13.75
3703,43,24.32,0,1,206.52,12.34
11252,49,24.3,0,1,206.52,12.35
15625,60,24.03,0,1,206.52,12.48
16704,56,23.87,0,1,206.53,12.57
13720,62,23.6,0,1,206.53,12.71
10165,44,24.33,0,1,206.53,12.33
13967,41,24.2,1,0,206.53,12.4
17154,55,23.3,0,1,206.53,12.88
15672,54,24.53,0,1,206.53,12.23
1363,45,24.45,0,1,206.55,12.27
16850,55,24.03,0,1,206.57,12.48
12374,54,23.18,0,1,206.57,12.94
11838,55,22.57,0,1,206.58,13.29
17337,27,23.63,1,0,206.58,12.7
18924,35,23.75,1,0,206.58,12.63
11127,52,24.47,0,1,206.58,12.26
10978,25,21.83,1,0,206.58,13.74
14736,58,24.15,0,1,206.58,12.42
19853,41,24.73,1,0,206.58,12.13
13642,55,23.55,0,1,206.6,12.74
12759,43,24.43,1,0,206.6,12.28
17364,24,24.4,1,0,206.6,12.3
18133,29,23.92,1,0,206.6,12.54
14014,34,25.23,1,0,206.62,11.89
15483,27,23.98,1,0,206.62,12.51
13928,57,23.88,0,1,206.62,12.56
17453,53,24.82,1,0,206.62,12.09
16308,55,25.18,0,1,206.62,11.91
6950,40,21.8,0,1,206.63,13.76
15620,31,23.57,1,0,206.63,12.73
11077,36,24.67,1,0,206.63,12.16
13661,46,24.48,0,1,206.63,12.25
15367,56,24.83,0,1,206.63,12.08
12749,48,23.48,0,1,206.63,12.78
17869,31,24.45,1,0,206.63,12.27
14351,31,23.92,1,0,206.63,12.54
11165,45,24.03,1,0,206.63,12.48
31186,33,25.62,0,1,206.63,11.71
19330,42,22.95,1,0,206.63,13.07
14817,31,24.17,1,0,206.63,12.41
9816,40,20.35,0,1,206.65,14.74
10948,46,22.47,0,1,206.65,13.35
24667,28,23.02,0,1,206.65,13.03
14044,41,23.93,1,0,206.65,12.54
12375,51,22.83,0,1,206.65,13.14
16541,58,24.17,1,0,206.65,12.41
12984,40,24.63,1,0,206.65,12.18
18553,37,23.6,1,0,206.65,12.71
11040,46,24.6,0,1,206.65,12.2
16626,23,24.48,1,0,206.67,12.25
12386,34,24.57,1,0,206.67,12.21
25376,35,23.42,0,1,206.67,12.81
13390,53,23.85,0,1,206.67,12.58
17414,61,24.58,0,1,206.68,12.21
14485,60,24.97,0,1,206.68,12.01
6800,41,24.55,0,1,206.68,12.22
18532,57,24.87,0,1,206.68,12.06
12756,40,23.45,1,0,206.7,12.79
30597,38,25.65,0,1,206.7,11.7
11872,47,23.97,1,0,206.7,12.52
17933,35,23.28,1,0,206.7,12.89
12378,40,23.35,1,0,206.7,12.85
14575,52,24.37,0,1,206.7,12.31
11964,33,24.1,1,0,206.7,12.45
12622,50,23.22,0,1,206.7,12.92
20138,43,25.0,1,0,206.7,12.0
18266,20,23.72,1,0,206.7,12.65
16427,35,24.58,1,0,206.72,12.21
12950,52,23.58,0,1,206.72,12.72
14114,30,23.77,1,0,206.72,12.62
18467,47,25.4,1,0,206.72,11.81
16871,45,23.37,1,0,206.72,12.84
18588,41,24.53,1,0,206.72,12.23
9946,47,23.13,0,1,206.73,12.97
25313,23,23.17,1,0,206.75,12.95
11634,36,24.12,1,0,206.75,12.44
17010,44,23.98,1,0,206.75,12.51
16813,25,23.92,1,0,206.77,12.54
16720,24,23.53,1,0,206.77,12.75
11424,46,23.95,0,1,206.77,12.53
7372,38,24.57,0,1,206.77,12.21
12933,30,23.52,1,0,206.77,12.76
29931,52,25.77,0,1,206.77,11.64
15673,47,23.92,1,0,206.77,12.54
3964,38,23.6,0,1,206.77,12.71
11178,51,23.65,0,1,206.78,12.68
5869,20,21.53,0,1,206.78,13.93
13344,65,24.17,0,1,206.78,12.41
16419,36,24.23,1,0,206.8,12.38
13540,53,23.88,0,1,206.8,12.56
11821,45,24.08,0,1,206.8,12.46
13725,41,23.58,1,0,206.8,12.72
18414,57,23.37,0,1,206.82,12.84
10805,45,23.6,0,1,206.82,12.71
13546,58,23.8,0,1,206.82,12.61
17140,45,24.27,1,0,206.82,12.36
15171,27,25.28,1,0,206.82,11.87
17908,38,24.05,1,0,206.82,12.47
16979,30,24.57,1,0,206.83,12.21
15342,57,24.32,0,1,206.83,12.34
15592,20,24.85,1,0,206.83,12.07
18796,48,24.23,1,0,206.83,12.38
18265,31,24.05,1,0,206.83,12.47
15114,54,23.77,0,1,206.83,12.62
14632,39,23.43,1,0,206.83,12.8
13113,47,24.47,0,1,206.85,12.26
16064,35,24.52,1,0,206.85,12.23
20028,44,25.28,1,0,206.85,11.87
16164,55,23.92,0,1,206.85,12.54
18072,59,24.78,0,1,206.87,12.11
10952,26,22.57,1,0,206.87,13.29
14009,44,23.63,1,0,206.87,12.7
18325,42,24.57,1,0,206.87,12.21
19611,45,24.52,1,0,206.87,12.23
19263,51,24.55,1,0,206.87,12.22
12922,54,23.27,0,1,206.87,12.89
29907,46,24.72,0,1,206.88,12.14
16425,47,24.47,1,0,206.88,12.26
10510,60,22.45,0,1,206.9,13.36
17463,24,24.08,1,0,206.9,12.46
18746,55,24.07,0,1,206.9,12.46
19659,56,24.92,0,1,206.92,12.04
10096,54,24.68,0,1,206.92,12.16
17854,61,25.17,0,1,206.92,11.92
15082,53,24.33,1,0,206.93,12.33
9507,43,23.22,0,1,206.93,12.92
11908,35,21.73,1,0,206.93,13.81
15271,37,25.35,1,0,206.93,11.83
16031,59,23.57,0,1,206.93,12.73
13788,53,23.28,0,1,206.93,12.89
12778,49,23.65,0,1,206.95,12.68
16739,58,23.55,0,1,206.95,12.74
1663,44,23.65,0,1,206.95,12.68
25321,18,24.23,0,1,206.95,12.38
3807,30,20.33,0,1,206.95,14.76
10652,56,22.12,0,1,206.95,13.56
18769,42,24.22,1,0,206.95,12.39
11676,41,23.65,1,0,206.95,12.68
17368,58,24.38,0,1,206.95,12.31
31199,44,24.12,0,1,206.97,12.44
7216,44,21.77,0,1,206.97,13.78
14454,30,24.05,1,0,206.97,12.47
18271,62,24.83,0,1,206.97,12.08
7700,52,23.22,0,1,206.98,12.92
17912,33,25.95,1,0,206.98,11.56
19217,45,24.03,1,0,206.98,12.48
17706,38,24.25,1,0,206.98,12.37
3911,20,20.57,0,1,206.98,14.58
8131,45,24.35,0,1,207.0,12.32
16063,40,23.67,1,0,207.0,12.67
14761,27,23.4,1,0,207.0,12.82
12918,55,24.63,0,1,207.0,12.18
18663,45,24.98,1,0,207.0,12.01
6105,34,21.75,0,1,207.0,13.79
16515,55,25.4,0,1,207.0,11.81
19056,36,24.9,1,0,207.0,12.05
18901,58,23.62,0,1,207.02,12.7
16972,35,24.77,1,0,207.02,12.11
12659,50,23.53,0,1,207.02,12.75
31295,42,26.45,0,1,207.02,11.34
30652,21,23.78,0,1,207.02,12.62
15142,28,23.62,1,0,207.03,12.7
16934,22,22.92,1,0,207.03,13.09
16426,39,23.17,1,0,207.03,12.95
13302,55,24.15,0,1,207.03,12.42
16003,39,22.87,1,0,207.03,13.12
6349,45,23.22,0,1,207.05,12.92
15210,39,24.3,1,0,207.05,12.35
8813,44,23.35,0,1,207.05,12.85
13264,46,24.23,1,0,207.05,12.38
12411,50,24.72,0,1,207.05,12.14
15597,40,23.83,1,0,207.05,12.59
5588,38,23.25,0,1,207.05,12.9
18537,58,23.68,0,1,207.05,12.67
8380,29,24.93,1,0,207.05,12.03
16102,38,23.43,1,0,207.05,12.8
10792,47,23.42,0,1,207.05,12.81
18319,39,24.45,1,0,207.07,12.27
17930,26,24.15,1,0,207.07,12.42
17348,40,24.82,1,0,207.07,12.09
11854,60,23.98,0,1,207.07,12.51
18098,38,24.27,1,0,207.08,12.36
17124,58,24.43,0,1,207.08,12.28
17311,36,24.35,1,0,207.08,12.32
9497,40,22.4,1,0,207.08,13.39
16073,33,23.27,1,0,207.1,12.89
17377,38,24.35,1,0,207.1,12.32
7061,37,24.0,0,1,207.1,12.5
16607,25,23.92,1,0,207.1,12.54
17731,34,24.8,1,0,207.1,12.1
16789,36,24.0,1,0,207.1,12.5
13699,49,24.3,0,1,207.1,12.35
29426,40,25.05,0,1,207.12,11.98
17733,29,24.77,1,0,207.12,12.11
13509,34,23.63,1,0,207.12,12.7
17838,43,24.17,1,0,207.12,12.41
16622,40,24.08,1,0,207.12,12.46
14747,28,24.3,1,0,207.13,12.35
11701,26,23.33,1,0,207.13,12.86
17009,60,24.4,0,1,207.13,12.3
12181,49,22.28,0,1,207.13,13.46
8602,51,21.63,0,1,207.15,13.87
9893,41,24.68,0,1,207.15,12.16
12242,51,23.68,0,1,207.17,12.67
19454,40,24.72,1,0,207.17,12.14
17341,40,24.37,1,0,207.17,12.31
14473,51,24.43,0,1,207.17,12.28
13383,46,24.32,0,1,207.18,12.34
14148,34,24.23,1,0,207.18,12.38
19304,40,24.18,1,0,207.18,12.41
17679,44,24.17,1,0,207.18,12.41
16858,41,23.6,1,0,207.18,12.71
18735,41,24.42,1,0,207.18,12.29
27492,38,23.03,0,1,207.2,13.03
13591,48,24.35,0,1,207.2,12.32
16286,25,24.27,1,0,207.2,12.36
18752,38,24.55,1,0,207.2,12.22
17286,33,25.43,1,0,207.2,11.8
14329,50,25.07,0,1,207.2,11.97
12290,50,24.92,0,1,207.2,12.04
17726,41,24.37,1,0,207.2,12.31
12040,48,24.7,1,0,207.22,12.15
15209,59,21.98,0,1,207.22,13.65
12568,49,23.03,0,1,207.22,13.03
14694,47,24.63,1,0,207.22,12.18
16887,26,22.85,1,0,207.22,13.13
17909,38,24.38,1,0,207.23,12.31
14087,39,24.62,1,0,207.23,12.19
11974,50,23.5,0,1,207.23,12.77
14218,25,25.28,1,0,207.23,11.87
17645,60,24.8,0,1,207.23,12.1
16522,35,23.85,1,0,207.23,12.58
32163,51,24.0,0,1,207.23,12.5
9557,44,22.77,0,1,207.25,13.18
14293,32,25.07,1,0,207.25,11.97
12230,46,23.53,0,1,207.25,12.75
12407,60,24.33,0,1,207.25,12.33
13403,42,23.22,1,0,207.25,12.92
12297,53,23.23,0,1,207.25,12.91
27675,40,25.45,0,1,207.25,11.79
16689,31,23.13,1,0,207.25,12.97
2056,25,25.35,0,1,207.27,11.83
15078,39,24.08,1,0,207.27,12.46
17170,23,24.43,1,0,207.27,12.28
11591,23,23.45,1,0,207.27,12.79
18380,48,24.8,1,0,207.27,12.1
4168,29,21.08,0,1,207.27,14.23
11253,45,23.0,0,1,207.27,13.04
14162,30,24.7,1,0,207.27,12.15
14675,32,23.8,1,0,207.27,12.61
15600,54,22.88,0,1,207.28,13.11
17306,38,24.58,1,0,207.28,12.21
6783,32,24.58,0,1,207.28,12.21
15399,33,24.85,1,0,207.28,12.07
13972,46,24.33,1,0,207.28,12.33
7343,38,23.43,1,0,207.28,12.8
26307,38,25.8,0,1,207.28,11.63
30882,30,25.83,1,0,207.3,11.61
16734,24,24.77,1,0,207.3,12.11
19913,55,24.62,1,0,207.3,12.19
16556,39,24.3,1,0,207.3,12.35
10696,50,24.25,0,1,207.32,12.37
7612,44,23.27,1,0,207.32,12.89
16960,44,24.27,1,0,207.32,12.36
10550,48,23.25,0,1,207.32,12.9
13002,52,24.75,0,1,207.32,12.12
16524,37,24.32,1,0,207.32,12.34
15554,60,23.87,0,1,207.33,12.57
12989,55,24.18,0,1,207.33,12.41
14703,54,24.08,0,1,207.33,12.46
15092,50,24.05,0,1,207.35,12.47
17470,55,24.68,0,1,207.35,12.16
11934,46,22.62,1,0,207.35,13.26
14361,51,24.32,0,1,207.35,12.34
16616,31,23.02,1,0,207.37,13.03
12927,49,23.35,0,1,207.37,12.85
13312,26,24.43,1,0,207.38,12.28
14476,54,24.27,0,1,207.38,12.36
18188,39,24.8,1,0,207.38,12.1
12171,27,22.88,1,0,207.38,13.11
19111,52,24.68,1,0,207.38,12.16
17567,33,25.57,1,0,207.38,11.73
14841,24,23.17,1,0,207.4,12.95
31625,37,24.7,0,1,207.4,12.15
25848,24,23.72,1,0,207.4,12.65
11802,51,23.47,0,1,207.4,12.78
12518,48,22.53,0,1,207.4,13.32
12785,57,23.92,1,0,207.42,12.54
13978,54,24.17,0,1,207.42,12.41
17459,57,25.13,0,1,207.42,11.94
16405,39,22.87,1,0,207.42,13.12
17420,31,24.53,1,0,207.43,12.23
7239,43,21.9,0,1,207.43,13.7
8428,49,21.1,0,1,207.43,14.22
30167,20,24.55,0,1,207.43,12.22
17830,37,23.08,1,0,207.43,13.0
10508,47,22.82,0,1,207.43,13.15
18512,61,24.07,0,1,207.45,12.46
17360,30,24.83,1,0,207.45,12.08
14185,28,22.98,1,0,207.47,13.05
18809,43,24.4,1,0,207.47,12.3
14910,62,23.88,0,1,207.47,12.56
17922,30,24.73,1,0,207.47,12.13
15574,34,24.87,1,0,207.47,12.06
16354,24,24.22,1,0,207.48,12.39
16017,42,22.58,1,0,207.48,13.29
17698,46,24.38,1,0,207.48,12.31
18097,39,24.88,1,0,207.5,12.06
19961,42,25.15,1,0,207.5,11.93
18612,50,23.35,1,0,207.5,12.85
10028,43,22.5,0,1,207.52,13.33
18003,38,23.78,1,0,207.52,12.62
15029,25,23.83,1,0,207.52,12.59
10212,45,22.87,1,0,207.52,13.12
17069,38,24.58,1,0,207.53,12.21
15149,59,23.82,0,1,207.53,12.59
19701,44,25.43,1,0,207.53,11.8
15062,30,22.55,1,0,207.53,13.3
10549,51,25.6,0,1,207.53,11.72
13558,47,24.33,0,1,207.53,12.33
15262,30,24.3,1,0,207.53,12.35
11501,48,23.53,0,1,207.55,12.75
9989,40,23.3,0,1,207.55,12.88
12732,39,23.98,1,0,207.55,12.51
7315,36,23.38,0,1,207.55,12.83
14593,33,24.0,1,0,207.55,12.5
16194,33,23.65,1,0,207.55,12.68
13282,45,22.05,1,0,207.57,13.61
20970,47,25.15,1,0,207.57,11.93
14023,54,24.57,0,1,207.57,12.21
13860,56,23.2,0,1,207.57,12.93
9939,41,23.18,0,1,207.57,12.94
18703,36,25.5,1,0,207.58,11.76
7171,37,24.83,0,1,207.58,12.08
18160,34,23.77,1,0,207.6,12.62
17537,29,23.88,1,0,207.6,12.56
13770,47,23.07,0,1,207.6,13.0
13565,33,24.03,1,0,207.62,12.48
18806,48,24.3,1,0,207.62,12.35
14713,44,23.4,1,0,207.62,12.82
19289,45,23.78,1,0,207.62,12.62
11558,30,24.02,1,0,207.62,12.49
7409,41,23.07,0,1,207.63,13.0
14071,54,24.13,0,1,207.63,12.43
16665,44,24.2,1,0,207.63,12.4
16944,45,24.3,1,0,207.63,12.35
15567,63,23.67,0,1,207.63,12.67
19271,63,25.1,0,1,207.63,11.95
5871,45,22.37,0,1,207.63,13.41
18626,44,24.28,1,0,207.63,12.36
14850,30,23.62,1,0,207.65,12.7
15117,32,23.82,1,0,207.65,12.59
14402,59,23.12,0,1,207.65,12.98
17167,73,23.6,0,1,207.65,12.71
16424,23,24.37,1,0,207.65,12.31
14693,69,24.0,0,1,207.67,12.5
12632,29,23.77,1,0,207.67,12.62
19629,42,24.5,1,0,207.67,12.24
17710,33,24.58,1,0,207.67,12.21
4895,35,23.77,0,1,207.67,12.62
10007,49,24.0,0,1,207.67,12.5
17132,41,25.02,1,0,207.68,11.99
14194,51,23.4,1,0,207.68,12.82
16264,29,24.23,1,0,207.68,12.38
15505,56,24.6,0,1,207.68,12.2
2173,36,20.87,0,1,207.68,14.37
19553,56,24.9,0,1,207.68,12.05
19392,36,24.47,1,0,207.7,12.26
18561,56,23.43,0,1,207.7,12.8
18988,35,25.17,1,0,207.7,11.92
7189,46,24.87,0,1,207.73,12.06
13010,34,24.27,1,0,207.73,12.36
7674,54,24.0,0,1,207.73,12.5
8540,37,22.3,0,1,207.73,13.45
30319,35,26.03,0,1,207.73,11.53
12377,46,23.7,1,0,207.73,12.66
18860,36,24.47,1,0,207.73,12.26
3471,45,24.87,0,1,207.73,12.06
17929,39,23.38,1,0,207.73,12.83
16371,40,24.33,1,0,207.73,12.33
11621,42,24.87,1,0,207.73,12.06
20469,40,24.42,1,0,207.73,12.29
17824,36,24.48,1,0,207.75,12.25
15089,30,23.75,1,0,207.75,12.63
14120,60,23.75,0,1,207.75,12.63
7635,39,24.75,1,0,207.75,12.12
14907,27,24.37,1,0,207.75,12.31
14313,43,24.32,1,0,207.75,12.34
10602,53,22.67,0,1,207.77,13.23
15370,30,24.38,1,0,207.77,12.31
16788,38,25.4,1,0,207.77,11.81
17958,37,23.43,1,0,207.77,12.8
14574,25,24.32,1,0,207.78,12.34
7236,30,23.73,1,0,207.78,12.64
12764,58,24.65,0,1,207.78,12.17
11121,48,23.28,0,1,207.78,12.89
13555,37,24.35,1,0,207.78,12.32
5240,25,20.47,0,1,207.78,14.66
14021,25,24.07,1,0,207.78,12.46
14672,22,23.83,1,0,207.78,12.59
15116,38,24.55,1,0,207.78,12.22
530,24,24.65,0,1,207.8,12.17
17150,72,23.33,0,1,207.8,12.86
27740,39,24.43,1,0,207.8,12.28
14765,41,23.85,1,0,207.8,12.58
6352,38,21.98,0,1,207.8,13.65
16851,35,23.88,1,0,207.8,12.56
19139,55,24.88,0,1,207.8,12.06
13598,49,23.85,0,1,207.8,12.58
4789,40,23.25,0,1,207.82,12.9
19726,40,23.83,1,0,207.82,12.59
16589,35,24.23,1,0,207.82,12.38
13438,27,24.4,1,0,207.82,12.3
13451,35,24.08,1,0,207.82,12.46
16390,29,22.13,1,0,207.82,13.56
13300,40,24.32,1,0,207.82,12.34
20988,51,25.03,1,0,207.83,11.99
16012,45,24.5,1,0,207.83,12.24
16570,20,24.22,1,0,207.83,12.39
